Structure,Date,Time,FishID
CIN,8/26/2020,5:22:20,900_228000281401
CIN,8/26/2020,5:22:25,900_228000281401
CIN,8/26/2020,5:22:26,900_228000281401
CIN,8/26/2020,5:22:27,900_228000281401
CIN,8/26/2020,5:22:38,900_228000281401
CIN,8/26/2020,5:22:39,900_228000281401
CIN,8/26/2020,5:22:40,900_228000281401
CIN,8/26/2020,5:22:41,900_228000281401
CIN,8/26/2020,5:24:10,900_228000281401
CIN,8/26/2020,5:24:12,900_228000281401
CIN,8/26/2020,17:31:21,900_228000281401
CIN,8/26/2020,17:31:22,900_228000281401
CIN,8/26/2020,17:31:26,900_228000281401
CIN,8/26/2020,17:31:26,900_228000281401
CIN,8/26/2020,17:31:28,900_228000281401
CIN,8/26/2020,17:31:28,900_228000281401
CIN,8/26/2020,17:31:28,900_228000281401
CIN,8/26/2020,17:31:29,900_228000281401
CIN,8/26/2020,17:31:31,900_228000281401
CIN,8/26/2020,17:32:01,900_228000281401
CIN,8/26/2020,17:32:59,900_228000281401
CIN,8/26/2020,17:33:14,900_228000281401
CIN,8/26/2020,17:33:14,900_228000281401
CIN,8/26/2020,17:59:10,900_228000281401
CIN,8/26/2020,19:30:15,900_228000281401
CIN,8/26/2020,19:30:17,900_228000281401
CIN,8/26/2020,19:30:24,900_228000281401
CIN,8/26/2020,19:30:27,900_228000281401
CIN,8/26/2020,19:30:29,900_228000281401
CIN,8/26/2020,19:30:30,900_228000281401
CIN,8/26/2020,19:30:30,900_228000281401
CIN,8/26/2020,19:30:30,900_228000281401
CIN,8/26/2020,19:33:15,900_228000281401
CIN,8/26/2020,19:33:15,900_228000281401
CIN,8/26/2020,19:33:17,900_228000281401
CIN,8/26/2020,19:33:18,900_228000281401
CIN,8/26/2020,19:33:18,900_228000281401
CIN,8/26/2020,19:33:18,900_228000281401
CIN,8/26/2020,19:33:19,900_228000281401
CIN,8/26/2020,19:33:22,900_228000281401
CIN,8/26/2020,19:33:23,900_228000281401
CIN,8/26/2020,19:33:23,900_228000281401
CIN,8/26/2020,19:33:23,900_228000281401
CIN,8/26/2020,19:33:24,900_228000281401
CIN,8/26/2020,19:35:59,900_228000281401
CIN,8/26/2020,19:35:59,900_228000281401
CIN,8/26/2020,19:36:07,900_228000281401
CIN,8/26/2020,19:36:07,900_228000281401
CIN,8/26/2020,19:36:09,900_228000281401
CIN,8/27/2020,18:37:18,900_228000281401
CIN,8/27/2020,18:37:19,900_228000281401
CIN,8/27/2020,18:37:20,900_228000281401
CIN,8/28/2020,12:05:07,900_228000281401
CIN,8/29/2020,18:42:45,900_228000281401
CIN,8/29/2020,18:42:45,900_228000281401
CIN,8/29/2020,18:42:45,900_228000281401
CIN,8/29/2020,23:54:41,900_228000281401
CIN,8/29/2020,23:54:42,900_228000281401
CIN,8/29/2020,23:54:43,900_228000281401
CIN,8/29/2020,23:54:44,900_228000281401
CIN,8/29/2020,23:54:46,900_228000281401
CIN,8/30/2020,17:24:05,900_228000281401
CIN,8/30/2020,17:24:06,900_228000281401
CIN,8/30/2020,17:24:07,900_228000281401
CIN,8/30/2020,17:24:11,900_228000281401
CIN,9/28/2020,21:50:59,900_228000281401
CIN,9/28/2020,21:51:00,900_228000281401
CIN,9/28/2020,21:51:00,900_228000281401
CIN,9/28/2020,21:51:00,900_228000281401
CIN,9/28/2020,21:51:01,900_228000281401
CIN,9/28/2020,21:51:04,900_228000281401
CIN,9/28/2020,21:51:11,900_228000281401
CIN,9/28/2020,21:51:44,900_228000281401
CIN,9/28/2020,21:51:45,900_228000281401
CIN,9/28/2020,21:51:45,900_228000281401
CIN,9/28/2020,21:51:50,900_228000281401
CIN,9/28/2020,21:51:51,900_228000281401
CIN,9/28/2020,21:51:52,900_228000281401
CIN,9/28/2020,21:51:55,900_228000281401
CIN,9/28/2020,21:51:55,900_228000281401
CIN,9/28/2020,21:51:55,900_228000281401
CIN,9/28/2020,21:57:54,900_228000281401
CIN,9/29/2020,1:46:00,900_228000281401
CIN,9/29/2020,1:46:01,900_228000281401
CIN,9/29/2020,1:46:01,900_228000281401
CIN,9/29/2020,1:46:02,900_228000281401
CIN,9/29/2020,1:46:02,900_228000281401
CIN,9/29/2020,1:46:02,900_228000281401
CIN,9/29/2020,1:46:03,900_228000281401
CIN,9/29/2020,1:46:11,900_228000281401
CIN,9/29/2020,1:46:13,900_228000281401
CIN,9/29/2020,1:46:13,900_228000281401
CIN,9/29/2020,1:46:14,900_228000281401
CIN,9/29/2020,1:46:14,900_228000281401
CIN,9/29/2020,1:46:14,900_228000281401
CIN,9/29/2020,1:46:53,900_228000281401
CIN,9/29/2020,1:46:54,900_228000281401
CIN,9/29/2020,1:46:54,900_228000281401
CIN,9/29/2020,1:46:54,900_228000281401
CIN,9/29/2020,1:46:54,900_228000281401
CIN,9/29/2020,1:46:55,900_228000281401
CIN,10/1/2020,8:46:42,900_228000281401
CIN,10/1/2020,8:46:42,900_228000281401
CIN,10/1/2020,8:46:43,900_228000281401
CIN,10/1/2020,8:46:43,900_228000281401
CIN,10/1/2020,8:46:43,900_228000281401
CIN,10/1/2020,8:46:44,900_228000281401
CIN,10/1/2020,8:46:44,900_228000281401
CIN,10/1/2020,8:46:45,900_228000281401
CIN,10/1/2020,8:46:46,900_228000281401
CIN,10/1/2020,8:46:50,900_228000281401
CIN,10/1/2020,8:46:50,900_228000281401
CIN,10/4/2020,6:31:19,900_228000281401
CIN,10/4/2020,6:31:20,900_228000281401
CIN,10/4/2020,6:31:23,900_228000281401
CIN,10/4/2020,6:31:31,900_228000281401
CIN,10/4/2020,6:31:32,900_228000281401
CIN,10/4/2020,6:31:32,900_228000281401
CIN,10/4/2020,6:31:37,900_228000281401
CIN,10/4/2020,6:31:37,900_228000281401
CIN,10/4/2020,6:31:38,900_228000281401
CIN,10/4/2020,6:32:34,900_228000281401
CIN,10/4/2020,6:32:34,900_228000281401
CIN,10/4/2020,6:32:34,900_228000281401
CIN,10/4/2020,6:32:35,900_228000281401
CIN,10/4/2020,6:32:40,900_228000281401
CIN,10/4/2020,6:32:40,900_228000281401
CIN,10/4/2020,6:33:53,900_228000281401
CIN,10/4/2020,6:33:54,900_228000281401
CIN,10/4/2020,6:34:01,900_228000281401
CIN,10/4/2020,6:34:04,900_228000281401
CIN,10/4/2020,6:34:04,900_228000281401
CIN,10/4/2020,6:34:05,900_228000281401
CIN,10/4/2020,6:54:39,900_228000281401
CIN,10/4/2020,6:54:39,900_228000281401
CIN,10/4/2020,6:54:40,900_228000281401
CIN,10/4/2020,6:54:41,900_228000281401
CIN,10/4/2020,6:54:41,900_228000281401
CIN,10/4/2020,6:54:41,900_228000281401
CIN,10/4/2020,6:54:41,900_228000281401
CIN,10/4/2020,6:54:48,900_228000281401
CIN,10/4/2020,6:54:49,900_228000281401
CIN,10/4/2020,6:54:49,900_228000281401
CIN,10/4/2020,6:54:50,900_228000281401
CIN,10/4/2020,6:55:07,900_228000281401
CIN,10/5/2020,6:34:07,900_228000281401
CIN,10/26/2020,18:11:37,900_228000281401
CIN,10/27/2020,6:30:41,900_228000281401
CIN,10/27/2020,6:30:42,900_228000281401
CIN,10/27/2020,6:30:43,900_228000281401
CIN,10/27/2020,6:30:44,900_228000281401
CIN,10/27/2020,6:30:44,900_228000281401
CIN,10/27/2020,6:30:45,900_228000281401
CIN,10/27/2020,6:30:49,900_228000281401
CIN,10/27/2020,6:30:50,900_228000281401
CIN,10/27/2020,6:32:32,900_228000281401
CIN,10/27/2020,6:32:34,900_228000281401
CIN,10/27/2020,6:32:35,900_228000281401
CIN,10/27/2020,6:32:36,900_228000281401
CIN,10/27/2020,6:32:38,900_228000281401
CIN,10/27/2020,6:33:35,900_228000281401
CIN,10/27/2020,7:02:20,900_228000281401
CIN,10/27/2020,7:05:53,900_228000281401
CIN,10/27/2020,7:05:53,900_228000281401
CIN,10/27/2020,7:05:54,900_228000281401
CIN,10/27/2020,7:05:55,900_228000281401
CIN,10/27/2020,7:05:55,900_228000281401
CIN,10/27/2020,7:05:57,900_228000281401
CIN,10/27/2020,7:05:57,900_228000281401
CIN,10/27/2020,7:05:58,900_228000281401
CIN,10/27/2020,7:06:03,900_228000281401
CIN,10/27/2020,7:06:05,900_228000281401
CIN,10/27/2020,7:06:05,900_228000281401
CIN,10/27/2020,7:06:06,900_228000281401
CIN,10/27/2020,7:06:08,900_228000281401
CIN,10/27/2020,7:06:10,900_228000281401
CIN,10/27/2020,7:06:12,900_228000281401
CIN,10/27/2020,7:06:14,900_228000281401
CIN,10/27/2020,7:06:17,900_228000281401
CIN,10/27/2020,7:06:18,900_228000281401
CIN,10/27/2020,7:06:23,900_228000281401
CIN,10/27/2020,7:06:23,900_228000281401
CIN,10/27/2020,7:06:24,900_228000281401
CIN,10/27/2020,7:06:24,900_228000281401
CIN,10/27/2020,7:06:24,900_228000281401
CIN,10/27/2020,7:06:25,900_228000281401
CIN,10/27/2020,7:06:25,900_228000281401
CIN,10/27/2020,7:06:25,900_228000281401
CIN,10/27/2020,7:06:26,900_228000281401
CIN,10/27/2020,7:06:28,900_228000281401
CIN,10/27/2020,7:06:29,900_228000281401
CIN,10/27/2020,7:06:29,900_228000281401
CIN,10/27/2020,7:06:30,900_228000281401
CIN,10/27/2020,7:06:30,900_228000281401
CIN,10/27/2020,7:06:32,900_228000281401
CIN,10/27/2020,7:06:37,900_228000281401
CIN,10/27/2020,7:06:37,900_228000281401
CIN,10/27/2020,7:06:37,900_228000281401
CIN,10/27/2020,7:06:38,900_228000281401
CIN,10/27/2020,7:06:38,900_228000281401
CIN,10/27/2020,7:06:38,900_228000281401
CIN,10/27/2020,7:06:39,900_228000281401
CIN,10/27/2020,7:06:40,900_228000281401
CIN,10/27/2020,7:06:41,900_228000281401
CIN,10/27/2020,7:06:42,900_228000281401
CIN,10/27/2020,7:06:42,900_228000281401
CIN,10/27/2020,7:06:45,900_228000281401
CIN,10/27/2020,7:06:47,900_228000281401
CIN,10/27/2020,7:06:48,900_228000281401
CIN,10/27/2020,7:06:50,900_228000281401
CIN,10/27/2020,7:06:51,900_228000281401
CIN,10/27/2020,7:18:25,900_228000281401
CIN,10/27/2020,7:18:26,900_228000281401
CIN,10/27/2020,23:38:09,900_228000281401
CIN,10/27/2020,23:38:13,900_228000281401
CIN,10/27/2020,23:38:14,900_228000281401
CIN,10/27/2020,23:38:18,900_228000281401
CIN,10/27/2020,23:38:21,900_228000281401
CIN,10/27/2020,23:38:22,900_228000281401
CIN,10/27/2020,23:38:27,900_228000281401
CIN,10/27/2020,23:38:28,900_228000281401
CIN,10/27/2020,23:38:29,900_228000281401
CIN,10/27/2020,23:38:29,900_228000281401
CIN,10/27/2020,23:38:30,900_228000281401
CIN,10/27/2020,23:38:30,900_228000281401
CIN,10/27/2020,23:38:30,900_228000281401
CIN,10/27/2020,23:38:32,900_228000281401
CIN,10/27/2020,23:38:34,900_228000281401
CIN,10/27/2020,23:38:34,900_228000281401
CIN,10/27/2020,23:38:34,900_228000281401
CIN,10/27/2020,23:38:35,900_228000281401
CIN,10/27/2020,23:38:35,900_228000281401
CIN,10/27/2020,23:38:35,900_228000281401
CIN,10/27/2020,23:38:35,900_228000281401
CIN,10/27/2020,23:38:36,900_228000281401
CIN,10/27/2020,23:38:36,900_228000281401
CIN,10/27/2020,23:38:40,900_228000281401
CIN,10/27/2020,23:38:40,900_228000281401
CIN,10/27/2020,23:38:41,900_228000281401
CIN,10/27/2020,23:38:41,900_228000281401
CIN,10/27/2020,23:38:43,900_228000281401
CIN,10/27/2020,23:40:06,900_228000281401
CIN,10/27/2020,23:40:07,900_228000281401
CIN,10/27/2020,23:40:07,900_228000281401
CIN,10/27/2020,23:40:08,900_228000281401
CIN,10/27/2020,23:40:09,900_228000281401
CIN,10/27/2020,23:40:09,900_228000281401
CIN,10/27/2020,23:40:09,900_228000281401
CIN,10/27/2020,23:40:13,900_228000281401
CIN,10/27/2020,23:40:20,900_228000281401
CIN,10/27/2020,23:40:25,900_228000281401
CIN,10/27/2020,23:40:26,900_228000281401
CIN,10/27/2020,23:40:39,900_228000281401
CIN,10/27/2020,23:40:39,900_228000281401
CIN,10/27/2020,23:40:40,900_228000281401
CIN,10/27/2020,23:40:42,900_228000281401
CIN,10/27/2020,23:40:42,900_228000281401
CIN,10/27/2020,23:40:47,900_228000281401
CIN,10/28/2020,0:07:07,900_228000281401
CIN,10/28/2020,2:32:05,900_228000281401
CIN,10/28/2020,2:32:06,900_228000281401
CIN,10/28/2020,2:32:06,900_228000281401
CIN,10/28/2020,2:32:06,900_228000281401
CIN,10/28/2020,2:32:07,900_228000281401
CIN,10/28/2020,2:32:07,900_228000281401
CIN,10/28/2020,2:32:09,900_228000281401
CIN,10/28/2020,2:32:10,900_228000281401
CIN,10/28/2020,3:05:57,900_228000281401
CIN,10/28/2020,3:05:59,900_228000281401
CIN,10/28/2020,3:05:59,900_228000281401
CIN,10/28/2020,3:05:59,900_228000281401
CIN,10/28/2020,3:06:00,900_228000281401
CIN,10/28/2020,3:06:04,900_228000281401
CIN,10/28/2020,3:06:06,900_228000281401
CIN,10/28/2020,3:06:07,900_228000281401
CIN,10/28/2020,3:06:07,900_228000281401
CIN,10/28/2020,3:06:07,900_228000281401
CIN,10/28/2020,3:06:07,900_228000281401
CIN,10/28/2020,3:06:08,900_228000281401
CIN,10/28/2020,3:06:13,900_228000281401
CIN,10/28/2020,3:06:14,900_228000281401
CIN,10/28/2020,3:06:14,900_228000281401
CIN,10/28/2020,3:06:14,900_228000281401
CIN,10/28/2020,3:06:17,900_228000281401
CIN,10/28/2020,3:06:18,900_228000281401
CIN,10/28/2020,3:06:18,900_228000281401
CIN,10/28/2020,3:06:24,900_228000281401
CIN,10/28/2020,3:06:24,900_228000281401
CIN,10/28/2020,3:06:24,900_228000281401
CIN,10/28/2020,3:06:29,900_228000281401
CIN,10/28/2020,3:08:49,900_228000281401
CIN,10/28/2020,3:08:54,900_228000281401
CIN,10/28/2020,3:08:56,900_228000281401
CIN,10/28/2020,3:08:56,900_228000281401
CIN,10/28/2020,3:11:23,900_228000281401
CIN,10/28/2020,3:11:25,900_228000281401
CIN,10/28/2020,3:11:25,900_228000281401
CIN,10/28/2020,3:11:25,900_228000281401
CIN,10/28/2020,3:11:26,900_228000281401
CIN,10/28/2020,3:11:26,900_228000281401
CIN,10/28/2020,3:11:32,900_228000281401
CIN,10/28/2020,3:11:34,900_228000281401
CIN,10/28/2020,3:11:35,900_228000281401
CIN,10/28/2020,3:11:36,900_228000281401
CIN,10/28/2020,3:11:45,900_228000281401
CIN,10/28/2020,3:11:45,900_228000281401
CIN,10/28/2020,3:11:47,900_228000281401
CIN,10/28/2020,3:11:52,900_228000281401
CIN,10/28/2020,3:11:55,900_228000281401
CIN,10/28/2020,3:11:56,900_228000281401
CIN,10/28/2020,3:12:01,900_228000281401
CIN,10/28/2020,3:12:32,900_228000281401
CIN,10/28/2020,3:12:32,900_228000281401
CIN,10/28/2020,3:12:33,900_228000281401
CIN,10/28/2020,3:12:33,900_228000281401
CIN,10/28/2020,3:12:34,900_228000281401
CIN,10/28/2020,3:55:47,900_228000281401
CIN,10/28/2020,3:55:47,900_228000281401
CIN,10/28/2020,3:55:48,900_228000281401
CIN,10/28/2020,3:55:49,900_228000281401
CIN,10/28/2020,3:55:49,900_228000281401
CIN,10/28/2020,3:55:50,900_228000281401
CIN,10/28/2020,3:55:50,900_228000281401
CIN,10/28/2020,3:55:51,900_228000281401
CIN,10/28/2020,3:55:53,900_228000281401
CIN,10/28/2020,3:55:53,900_228000281401
CIN,10/28/2020,3:55:57,900_228000281401
CIN,10/28/2020,3:55:58,900_228000281401
CIN,10/28/2020,3:55:59,900_228000281401
CIN,10/28/2020,3:55:59,900_228000281401
CIN,10/28/2020,3:55:59,900_228000281401
CIN,10/28/2020,3:56:00,900_228000281401
CIN,10/28/2020,3:56:24,900_228000281401
CIN,10/28/2020,3:56:26,900_228000281401
CIN,10/28/2020,3:56:29,900_228000281401
CIN,10/28/2020,3:56:31,900_228000281401
CIN,10/28/2020,3:56:36,900_228000281401
CIN,10/28/2020,3:56:37,900_228000281401
CIN,10/28/2020,3:56:37,900_228000281401
CIN,10/28/2020,3:56:38,900_228000281401
CIN,10/28/2020,3:56:39,900_228000281401
CIN,10/28/2020,3:56:41,900_228000281401
CIN,10/28/2020,3:56:42,900_228000281401
CIN,10/28/2020,3:56:43,900_228000281401
CIN,10/28/2020,3:56:44,900_228000281401
CIN,10/28/2020,3:56:45,900_228000281401
CIN,10/28/2020,3:56:45,900_228000281401
CIN,10/28/2020,3:56:47,900_228000281401
CIN,10/28/2020,3:56:47,900_228000281401
CIN,10/28/2020,3:56:47,900_228000281401
CIN,10/28/2020,3:56:48,900_228000281401
CIN,10/28/2020,3:56:48,900_228000281401
CIN,10/28/2020,3:56:54,900_228000281401
CIN,10/28/2020,3:56:56,900_228000281401
CIN,10/28/2020,3:57:36,900_228000281401
CIN,10/28/2020,3:57:37,900_228000281401
CIN,10/28/2020,3:57:37,900_228000281401
CIN,10/28/2020,3:57:38,900_228000281401
CIN,10/28/2020,3:57:39,900_228000281401
CIN,10/28/2020,4:00:00,900_228000281401
CIN,10/28/2020,4:00:00,900_228000281401
CIN,10/28/2020,4:00:01,900_228000281401
CIN,10/28/2020,4:00:01,900_228000281401
CIN,10/28/2020,4:00:01,900_228000281401
CIN,10/28/2020,4:00:08,900_228000281401
CIN,10/28/2020,4:00:08,900_228000281401
CIN,10/28/2020,4:00:10,900_228000281401
CIN,10/28/2020,4:00:26,900_228000281401
CIN,10/28/2020,4:00:26,900_228000281401
CIN,10/28/2020,4:00:26,900_228000281401
CIN,10/28/2020,4:00:40,900_228000281401
CIN,10/28/2020,4:00:41,900_228000281401
CIN,10/28/2020,4:00:41,900_228000281401
CIN,10/28/2020,4:00:43,900_228000281401
CIN,10/28/2020,4:00:43,900_228000281401
CIN,10/28/2020,4:00:43,900_228000281401
CIN,10/28/2020,4:00:44,900_228000281401
CIN,10/28/2020,4:01:00,900_228000281401
CIN,10/28/2020,4:01:01,900_228000281401
CIN,10/28/2020,4:01:02,900_228000281401
CIN,10/28/2020,4:01:03,900_228000281401
CIN,10/28/2020,4:01:25,900_228000281401
CIN,10/28/2020,4:03:29,900_228000281401
CIN,10/28/2020,4:03:29,900_228000281401
CIN,10/28/2020,4:03:29,900_228000281401
CIN,10/28/2020,4:03:31,900_228000281401
CIN,10/28/2020,4:03:36,900_228000281401
CIN,10/28/2020,4:03:37,900_228000281401
CIN,10/28/2020,4:03:38,900_228000281401
CIN,10/28/2020,4:03:38,900_228000281401
CIN,10/28/2020,4:03:38,900_228000281401
CIN,10/28/2020,4:03:43,900_228000281401
CIN,10/28/2020,4:03:43,900_228000281401
CIN,10/28/2020,4:03:44,900_228000281401
CIN,10/28/2020,4:03:44,900_228000281401
CIN,10/28/2020,4:03:45,900_228000281401
CIN,10/28/2020,4:03:49,900_228000281401
CIN,10/28/2020,4:03:57,900_228000281401
CIN,10/28/2020,4:03:59,900_228000281401
CIN,10/28/2020,4:04:01,900_228000281401
CIN,10/28/2020,4:04:01,900_228000281401
CIN,10/28/2020,6:50:24,900_228000281401
CIN,10/28/2020,6:54:38,900_228000281401
CIN,10/28/2020,6:54:39,900_228000281401
CIN,10/28/2020,6:55:03,900_228000281401
CIN,10/28/2020,6:56:47,900_228000281401
CIN,10/28/2020,7:08:27,900_228000281401
CIN,10/28/2020,23:23:46,900_228000281401
CIN,10/28/2020,23:23:46,900_228000281401
CIN,10/28/2020,23:23:47,900_228000281401
CIN,10/28/2020,23:23:55,900_228000281401
CIN,10/28/2020,23:23:57,900_228000281401
CIN,10/28/2020,23:23:58,900_228000281401
CIN,10/28/2020,23:23:58,900_228000281401
CIN,10/28/2020,23:23:58,900_228000281401
CIN,10/28/2020,23:24:04,900_228000281401
CIN,10/28/2020,23:24:05,900_228000281401
CIN,10/28/2020,23:24:06,900_228000281401
CIN,10/28/2020,23:24:06,900_228000281401
CIN,10/28/2020,23:24:06,900_228000281401
CIN,10/28/2020,23:24:06,900_228000281401
CIN,10/28/2020,23:24:06,900_228000281401
CIN,10/28/2020,23:24:07,900_228000281401
CIN,10/28/2020,23:24:07,900_228000281401
CIN,10/28/2020,23:24:07,900_228000281401
CIN,10/28/2020,23:24:07,900_228000281401
CIN,10/28/2020,23:24:11,900_228000281401
CIN,10/28/2020,23:24:15,900_228000281401
CIN,10/28/2020,23:24:15,900_228000281401
CIN,10/28/2020,23:24:16,900_228000281401
CIN,10/28/2020,23:24:16,900_228000281401
CIN,10/28/2020,23:24:16,900_228000281401
CIN,10/28/2020,23:24:17,900_228000281401
CIN,10/28/2020,23:24:17,900_228000281401
CIN,10/28/2020,23:24:17,900_228000281401
CIN,10/28/2020,23:24:18,900_228000281401
CIN,10/28/2020,23:24:18,900_228000281401
CIN,10/28/2020,23:24:19,900_228000281401
CIN,10/28/2020,23:24:19,900_228000281401
CIN,10/28/2020,23:24:21,900_228000281401
CIN,10/28/2020,23:24:21,900_228000281401
CIN,10/28/2020,23:24:21,900_228000281401
CIN,10/28/2020,23:24:22,900_228000281401
CIN,10/28/2020,23:24:22,900_228000281401
CIN,10/28/2020,23:24:27,900_228000281401
CIN,10/28/2020,23:24:27,900_228000281401
CIN,10/28/2020,23:24:28,900_228000281401
CIN,10/28/2020,23:24:28,900_228000281401
CIN,10/28/2020,23:24:30,900_228000281401
CIN,10/28/2020,23:24:30,900_228000281401
CIN,10/28/2020,23:24:31,900_228000281401
CIN,10/28/2020,23:24:33,900_228000281401
CIN,10/28/2020,23:24:34,900_228000281401
CIN,10/28/2020,23:24:35,900_228000281401
CIN,10/28/2020,23:24:35,900_228000281401
CIN,10/28/2020,23:24:36,900_228000281401
CIN,10/28/2020,23:24:36,900_228000281401
CIN,10/28/2020,23:24:36,900_228000281401
CIN,10/28/2020,23:24:37,900_228000281401
CIN,10/28/2020,23:24:42,900_228000281401
CIN,10/28/2020,23:24:42,900_228000281401
CIN,10/28/2020,23:24:42,900_228000281401
CIN,10/28/2020,23:24:42,900_228000281401
CIN,10/28/2020,23:24:46,900_228000281401
CIN,10/28/2020,23:25:00,900_228000281401
CIN,10/28/2020,23:25:00,900_228000281401
CIN,10/28/2020,23:25:00,900_228000281401
CIN,10/28/2020,23:25:01,900_228000281401
CIN,10/28/2020,23:25:01,900_228000281401
CIN,10/28/2020,23:35:43,900_228000281401
CIN,10/28/2020,23:35:47,900_228000281401
CIN,10/28/2020,23:35:47,900_228000281401
CIN,10/28/2020,23:36:16,900_228000281401
CIN,10/28/2020,23:36:16,900_228000281401
CIN,10/28/2020,23:36:45,900_228000281401
CIN,10/28/2020,23:36:45,900_228000281401
CIN,10/28/2020,23:36:46,900_228000281401
CIN,10/28/2020,23:36:47,900_228000281401
CIN,10/28/2020,23:36:52,900_228000281401
CIN,10/28/2020,23:36:52,900_228000281401
CIN,10/28/2020,23:36:53,900_228000281401
CIN,10/28/2020,23:36:53,900_228000281401
CIN,10/28/2020,23:36:53,900_228000281401
CIN,10/28/2020,23:36:54,900_228000281401
CIN,10/28/2020,23:36:54,900_228000281401
CIN,10/28/2020,23:36:54,900_228000281401
CIN,10/28/2020,23:36:55,900_228000281401
CIN,10/28/2020,23:36:55,900_228000281401
CIN,10/28/2020,23:36:56,900_228000281401
CIN,10/28/2020,23:36:58,900_228000281401
CIN,10/28/2020,23:36:59,900_228000281401
CIN,10/28/2020,23:36:59,900_228000281401
CIN,10/28/2020,23:37:04,900_228000281401
CIN,10/29/2020,6:51:16,900_228000281401
CIN,10/29/2020,6:51:16,900_228000281401
CIN,10/29/2020,6:51:17,900_228000281401
CIN,10/29/2020,6:51:19,900_228000281401
CIN,10/29/2020,6:53:15,900_228000281401
CIN,10/29/2020,6:53:39,900_228000281401
CIN,10/29/2020,6:53:41,900_228000281401
CIN,10/29/2020,6:53:41,900_228000281401
CIN,10/29/2020,6:53:46,900_228000281401
CIN,10/29/2020,6:53:49,900_228000281401
CIN,10/29/2020,6:53:53,900_228000281401
CIN,10/29/2020,6:53:55,900_228000281401
CIN,10/29/2020,6:53:56,900_228000281401
CIN,10/29/2020,6:53:57,900_228000281401
CIN,10/29/2020,6:53:57,900_228000281401
CIN,10/29/2020,6:53:58,900_228000281401
CIN,10/29/2020,6:53:58,900_228000281401
CIN,10/29/2020,6:54:04,900_228000281401
CIN,10/29/2020,6:54:04,900_228000281401
CIN,10/29/2020,6:54:05,900_228000281401
CIN,10/29/2020,6:54:05,900_228000281401
CIN,10/29/2020,6:54:06,900_228000281401
CIN,10/29/2020,6:54:06,900_228000281401
CIN,10/29/2020,6:54:06,900_228000281401
CIN,10/29/2020,6:54:07,900_228000281401
CIN,10/29/2020,6:54:07,900_228000281401
CIN,10/29/2020,6:54:08,900_228000281401
CIN,10/29/2020,6:54:08,900_228000281401
CIN,10/29/2020,6:54:09,900_228000281401
CIN,10/29/2020,6:54:12,900_228000281401
CIN,10/29/2020,6:54:14,900_228000281401
CIN,10/29/2020,6:54:14,900_228000281401
CIN,10/29/2020,6:54:14,900_228000281401
CIN,10/29/2020,6:54:21,900_228000281401
CIN,10/29/2020,6:54:21,900_228000281401
CIN,10/29/2020,6:54:23,900_228000281401
CIN,10/29/2020,6:54:24,900_228000281401
CIN,10/29/2020,6:54:25,900_228000281401
CIN,10/29/2020,6:54:25,900_228000281401
CIN,10/29/2020,6:54:26,900_228000281401
CIN,10/29/2020,6:54:26,900_228000281401
CIN,10/29/2020,6:54:26,900_228000281401
CIN,10/29/2020,6:54:27,900_228000281401
CIN,10/29/2020,6:54:32,900_228000281401
CIN,10/29/2020,6:54:33,900_228000281401
CIN,10/29/2020,6:54:33,900_228000281401
CIN,10/29/2020,6:54:34,900_228000281401
CIN,10/29/2020,6:54:34,900_228000281401
CIN,10/29/2020,6:54:35,900_228000281401
CIN,10/29/2020,6:54:35,900_228000281401
CIN,10/29/2020,6:54:35,900_228000281401
CIN,10/29/2020,6:54:35,900_228000281401
CIN,10/29/2020,6:54:36,900_228000281401
CIN,10/29/2020,6:54:38,900_228000281401
CIN,10/29/2020,6:54:39,900_228000281401
CIN,10/29/2020,6:54:41,900_228000281401
CIN,10/29/2020,6:54:42,900_228000281401
CIN,10/29/2020,7:19:15,900_228000281401
CIN,10/29/2020,7:19:16,900_228000281401
CIN,10/29/2020,7:19:17,900_228000281401
CIN,10/29/2020,7:19:17,900_228000281401
CIN,10/29/2020,7:19:18,900_228000281401
CIN,10/29/2020,7:19:22,900_228000281401
CIN,10/29/2020,7:19:23,900_228000281401
CIN,10/29/2020,7:19:23,900_228000281401
CIN,10/29/2020,7:19:23,900_228000281401
CIN,10/29/2020,7:19:24,900_228000281401
CIN,10/29/2020,7:19:29,900_228000281401
CIN,10/29/2020,7:19:29,900_228000281401
CIN,10/29/2020,7:19:29,900_228000281401
CIN,10/29/2020,7:19:30,900_228000281401
CIN,10/29/2020,7:19:31,900_228000281401
CIN,10/29/2020,7:19:32,900_228000281401
CIN,10/29/2020,7:19:32,900_228000281401
CIN,10/29/2020,7:19:37,900_228000281401
CIN,10/29/2020,7:19:37,900_228000281401
CIN,10/30/2020,2:56:04,900_228000281401
CIN,10/31/2020,6:53:56,900_228000281401
CIN,10/31/2020,6:54:02,900_228000281401
CIN,10/31/2020,6:54:02,900_228000281401
CIN,10/31/2020,6:54:03,900_228000281401
CIN,10/31/2020,7:09:33,900_228000281401
CIN,10/31/2020,7:09:34,900_228000281401
CIN,10/31/2020,7:09:34,900_228000281401
CIN,11/1/2020,0:42:07,900_228000281401
CIN,11/1/2020,0:48:03,900_228000281401
CIN,11/1/2020,0:48:04,900_228000281401
CIN,11/1/2020,0:48:05,900_228000281401
CIN,11/1/2020,0:48:05,900_228000281401
